# x y z nx ny nz
3.363000 -0.400000 -0.476000 0.738577 0.628029 0.245121
3.533000 -0.427000 -0.509000 0.000000 0.000000 1.000000
3.697000 -0.454000 -0.543000 0.341021 0.815353 0.467871
3.789000 -0.473000 -0.566000 0.868954 0.448092 0.210079
3.788000 -0.480000 -0.576000 0.979277 0.010035 0.202274
3.795000 -0.489000 -0.587000 0.980888 -0.003834 0.194535
3.796000 -0.496000 -0.598000 0.982311 -0.010151 0.186979
3.796000 -0.504000 -0.608000 0.985285 -0.008524 0.170706
3.797000 -0.511000 -0.618000 0.995332 0.010372 0.095953
3.800000 -0.519000 -0.629000 0.996395 0.027575 0.080229
3.802000 -0.527000 -0.639000 0.997036 0.034646 0.068692
3.806000 -0.535000 -0.650000 0.997545 0.038929 0.058209
3.804000 -0.542000 -0.660000 0.998120 0.047779 0.038401
3.805000 -0.549000 -0.671000 0.998104 0.055067 0.027509
3.802000 -0.556000 -0.681000 0.999471 0.032185 0.004653
3.799000 -0.563000 -0.690000 0.998994 0.033347 -0.029997
3.778000 -0.567000 -0.697000 0.983499 -0.058843 -0.171076
3.569000 -0.543000 -0.668000 0.052994 0.808694 -0.585837
3.548000 -0.546000 -0.674000 0.033764 0.816651 -0.576143
3.546000 -0.553000 -0.683000 0.033764 0.816651 -0.576143
3.539000 -0.558000 -0.692000 0.548680 -0.281043 -0.787378
3.537000 -0.565000 -0.701000 -0.248386 -0.000998 0.968661
3.526000 -0.570000 -0.709000 0.334531 -0.191720 -0.922677
3.482000 -0.569000 -0.710000 -0.194754 0.116195 0.973945
3.439000 -0.568000 -0.710000 0.021946 0.841988 -0.539049
3.396000 -0.568000 -0.711000 0.016219 0.736364 -0.676391
3.344000 -0.565000 -0.709000 0.015817 0.727044 -0.686408
3.297000 -0.564000 -0.709000 0.015779 0.725107 -0.688455
3.251000 -0.562000 -0.708000 0.017759 0.747289 -0.664262
3.200000 -0.559000 -0.706000 0.027343 0.842889 -0.537392
3.166000 -0.559000 -0.707000 0.027211 0.814378 -0.579696
3.127000 -0.557000 -0.707000 0.022286 0.617347 -0.786375
3.089000 -0.556000 -0.707000 -0.000000 -0.000000 -1.000000
3.051000 -0.555000 -0.707000 -0.000000 -0.000000 -1.000000
3.014000 -0.554000 -0.707000 0.018698 0.579362 -0.814856
2.975000 -0.552000 -0.707000 0.031958 0.826762 -0.561644
2.938000 -0.550000 -0.706000 0.031146 0.827497 -0.560605
2.900000 -0.548000 -0.705000 0.037700 0.920850 -0.388091
2.866000 -0.547000 -0.705000 0.032537 0.821054 -0.569923
2.829000 -0.545000 -0.705000 0.039384 0.959773 -0.278003
2.794000 -0.543000 -0.704000 0.034969 0.910068 -0.412981
2.761000 -0.542000 -0.703000 0.030131 0.834039 -0.550882
2.733000 -0.541000 -0.704000 0.035945 0.900799 -0.432746
2.701000 -0.540000 -0.704000 0.036783 0.865906 -0.498853
2.665000 -0.537000 -0.702000 0.040287 0.868899 -0.493348
2.642000 -0.537000 -0.704000 0.040291 0.869623 -0.492070
2.612000 -0.535000 -0.703000 0.041436 0.861864 -0.505444
2.580000 -0.533000 -0.702000 0.041405 0.865492 -0.499209
2.556000 -0.533000 -0.704000 0.041969 0.843038 -0.536214
2.528000 -0.531000 -0.703000 0.039113 0.792226 -0.608973
2.499000 -0.529000 -0.702000 0.039497 0.787279 -0.615331
2.470000 -0.527000 -0.702000 0.037321 0.793752 -0.607096
2.453000 -0.528000 -0.704000 0.037307 0.795538 -0.604755
2.429000 -0.527000 -0.704000 0.043105 0.839045 -0.542352
2.397000 -0.524000 -0.702000 0.045337 0.848416 -0.527384
2.373000 -0.523000 -0.702000 0.047562 0.846713 -0.529919
2.352000 -0.522000 -0.703000 0.055514 0.915755 -0.397883
2.330000 -0.521000 -0.704000 0.055731 0.940026 -0.336518
2.309000 -0.520000 -0.704000 0.054479 0.887316 -0.457934
2.285000 -0.518000 -0.704000 0.058057 0.908662 -0.413477
2.263000 -0.517000 -0.704000 0.058237 0.905565 -0.420191
2.238000 -0.515000 -0.702000 0.059587 0.917283 -0.393752
2.212000 -0.512000 -0.701000 0.060157 0.908142 -0.414319
2.198000 -0.512000 -0.703000 0.060132 0.909149 -0.412108
2.173000 -0.510000 -0.702000 0.061814 0.894259 -0.443260
2.154000 -0.509000 -0.702000 0.063099 0.882244 -0.466544
2.133000 -0.507000 -0.702000 0.060034 0.832378 -0.550948
2.117000 -0.507000 -0.703000 0.059808 0.826109 -0.560327
2.090000 -0.504000 -0.701000 0.065593 0.855560 -0.513532
2.077000 -0.503000 -0.702000 0.067958 0.894908 -0.441047
2.058000 -0.502000 -0.703000 0.070086 0.899865 -0.430501
2.035000 -0.499000 -0.701000 0.071607 0.910400 -0.407486
2.018000 -0.498000 -0.701000 0.075146 0.929696 -0.360580
2.002000 -0.497000 -0.702000 0.074060 0.930005 -0.360009
1.980000 -0.495000 -0.700000 0.073782 0.930612 -0.358494
1.963000 -0.493000 -0.700000 0.075801 0.926627 -0.368261
1.950000 -0.493000 -0.702000 0.076188 0.917511 -0.390346
1.928000 -0.490000 -0.699000 -0.006369 -0.151735 -0.988401
1.916000 -0.490000 -0.701000 0.003559 0.169499 0.985524
1.902000 -0.489000 -0.702000 -0.011340 0.174169 0.984650
1.888000 -0.488000 -0.702000 0.017824 0.197356 0.980170
1.869000 -0.485000 -0.701000 0.026004 0.206656 0.978068
1.852000 -0.484000 -0.701000 0.039080 0.216144 0.975579
1.834000 -0.481000 -0.700000 0.050517 0.222815 0.973551
1.832000 -0.483000 -0.704000 0.050517 0.222815 0.973551
1.791000 -0.475000 -0.695000 -0.083478 -0.232515 -0.969004
1.784000 -0.475000 -0.697000 -0.078936 -0.225216 -0.971106
1.773000 -0.475000 -0.699000 -0.021354 -0.194415 -0.980687
1.745000 -0.469000 -0.693000 -0.000330 -0.194935 -0.980816
1.733000 -0.468000 -0.693000 0.030907 -0.215066 -0.976110
1.727000 -0.469000 -0.697000 0.033016 -0.216685 -0.975683
1.701000 -0.464000 -0.692000 0.054437 -0.201391 -0.977997
1.702000 -0.466000 -0.697000 0.054437 -0.201391 -0.977997
1.682000 -0.463000 -0.694000 0.067578 -0.221935 -0.972717
1.681000 -0.464000 -0.699000 0.061232 -0.224818 -0.972475
1.684000 -0.467000 -0.705000 0.067578 -0.221935 -0.972717
1.677000 -0.467000 -0.708000 0.061232 -0.224818 -0.972475
1.677000 -0.469000 -0.713000 0.061232 -0.224818 -0.972475
1.639000 -0.460000 -0.702000 0.029197 -0.253364 -0.966930
1.634000 -0.461000 -0.705000 0.021893 -0.259651 -0.965454
1.616000 -0.457000 -0.702000 0.006786 -0.222489 -0.974912
1.609000 -0.457000 -0.704000 0.005209 -0.234281 -0.972155
1.598000 -0.455000 -0.704000 0.006968 -0.314618 -0.949193
1.589000 -0.455000 -0.705000 0.009885 -0.324431 -0.945858
1.573000 -0.452000 -0.703000 0.002055 -0.334949 -0.942234
1.561000 -0.450000 -0.703000 0.001138 -0.334407 -0.942428
1.556000 -0.450000 -0.705000 0.008629 -0.312868 -0.949757
1.542000 -0.447000 -0.704000 -0.007451 -0.208145 -0.978070
1.528000 -0.445000 -0.702000 -0.019057 0.126550 -0.991777
1.525000 -0.445000 -0.705000 -0.031591 0.203455 -0.978574
1.511000 -0.442000 -0.703000 -0.014367 0.240098 -0.970642
1.503000 -0.441000 -0.704000 -0.016273 0.255660 -0.966630
1.494000 -0.440000 -0.704000 -0.040937 0.274724 -0.960651
1.478000 -0.437000 -0.702000 -0.027803 0.244018 -0.969372
1.467000 -0.435000 -0.701000 -0.019764 0.217283 -0.975909
1.465000 -0.435000 -0.705000 -0.015154 0.209722 -0.977644
1.453000 -0.433000 -0.703000 -0.009162 0.192347 -0.981284
1.447000 -0.432000 -0.704000 -0.005902 0.172481 -0.984995
1.434000 -0.429000 -0.702000 -0.005043 0.160605 -0.987006
1.426000 -0.428000 -0.703000 0.000435 0.152350 -0.988326
1.417000 -0.426000 -0.703000 0.022161 0.143379 -0.989420
1.409000 -0.425000 -0.703000 0.019952 0.126685 -0.991742
1.403000 -0.424000 -0.704000 0.011680 0.111100 -0.993741
1.386000 -0.419000 -0.700000 0.022345 0.094563 -0.995268
1.388000 -0.421000 -0.705000 0.022345 0.094563 -0.995268
1.377000 -0.418000 -0.704000 0.023148 0.092009 -0.995489
1.371000 -0.417000 -0.704000 0.025920 0.086678 -0.995899
1.362000 -0.415000 -0.704000 0.038126 0.081594 -0.995936
1.357000 -0.414000 -0.705000 0.038466 0.077125 -0.996279
1.351000 -0.413000 -0.706000 0.036490 0.066718 -0.997104
1.343000 -0.411000 -0.705000 0.035696 0.067240 -0.997098
1.336000 -0.409000 -0.705000 0.030879 0.054022 -0.998062
1.325000 -0.407000 -0.703000 0.025423 0.052895 -0.998276
1.323000 -0.406000 -0.706000 0.024226 0.050465 -0.998432
1.310000 -0.403000 -0.703000 0.223825 0.868633 -0.442017
1.307000 -0.402000 -0.705000 0.220693 0.853597 -0.471875
1.300000 -0.401000 -0.705000 0.222609 0.847306 -0.482201
1.293000 -0.399000 -0.704000 0.221885 0.831457 -0.509359
1.291000 -0.399000 -0.707000 0.221885 0.831457 -0.509359
1.289000 -0.398000 -0.709000 0.223050 0.828604 -0.513482
1.277000 -0.395000 -0.706000 0.241618 0.868664 -0.432486
1.267000 -0.392000 -0.704000 0.271634 0.937633 -0.216932
1.265000 -0.391000 -0.706000 0.271634 0.937633 -0.216932
1.261000 -0.390000 -0.707000 0.271634 0.937633 -0.216932
1.251000 -0.387000 -0.705000 0.258169 0.861909 -0.436419
1.244000 -0.385000 -0.704000 0.262247 0.858465 -0.440755
1.238000 -0.383000 -0.704000 0.283037 0.892355 -0.351558
1.234000 -0.382000 -0.705000 0.283037 0.892355 -0.351558
1.229000 -0.380000 -0.705000 0.300723 0.924372 -0.234737
1.224000 -0.379000 -0.705000 0.319463 0.939912 0.120450
1.213000 -0.375000 -0.702000 0.293512 0.800096 0.523160
1.215000 -0.376000 -0.706000 0.293512 0.800096 0.523160
1.210000 -0.374000 -0.705000 0.336536 0.928421 -0.157407
1.203000 -0.372000 -0.705000 0.336536 0.928421 -0.157407
1.198000 -0.370000 -0.704000 0.340753 0.891953 0.297166
1.195000 -0.369000 -0.705000 0.350686 0.876990 0.328495
1.190000 -0.367000 -0.705000 0.371848 0.928195 0.013541
1.189000 -0.366000 -0.707000 0.371848 0.928195 0.013541
1.180000 -0.363000 -0.704000 0.376748 0.910665 0.169557
1.170000 -0.359000 -0.701000 0.366350 0.806266 0.464460
1.171000 -0.359000 -0.704000 0.349387 0.783616 0.513687
1.166000 -0.357000 -0.703000 0.341043 0.720691 0.603569
1.156000 -0.354000 -0.700000 -0.312930 -0.610074 -0.727932
1.161000 -0.354000 -0.705000 0.349636 0.726590 0.591457
1.156000 -0.352000 -0.704000 -0.312930 -0.610074 -0.727932
1.153000 -0.351000 -0.705000 -0.315329 -0.599393 -0.735728
1.150000 -0.349000 -0.705000 -0.315329 -0.599393 -0.735728
1.142000 -0.346000 -0.702000 -0.308714 -0.549642 -0.776266
1.137000 -0.344000 -0.701000 -0.281358 -0.488907 -0.825717
1.135000 -0.343000 -0.702000 -0.281358 -0.488907 -0.825717
1.129000 -0.340000 -0.700000 -0.272129 -0.462752 -0.843686
1.132000 -0.340000 -0.704000 -0.282937 -0.484127 -0.827990
1.130000 -0.339000 -0.704000 -0.272129 -0.462752 -0.843686
1.123000 -0.336000 -0.702000 -0.282284 -0.443196 -0.850819
1.122000 -0.335000 -0.703000 -0.282284 -0.443196 -0.850819
1.119000 -0.333000 -0.703000 -0.250948 -0.390506 -0.885737
1.115000 -0.331000 -0.702000 -0.263106 -0.364973 -0.893068
1.111000 -0.329000 -0.701000 -0.141575 -0.208701 -0.967678
1.111000 -0.328000 -0.703000 -0.141575 -0.208701 -0.967678
1.112000 -0.327000 -0.704000 -0.141575 -0.208701 -0.967678
1.107000 -0.324000 -0.703000 -0.145896 -0.204008 -0.968037
1.109000 -0.324000 -0.705000 -0.145896 -0.204008 -0.968037
1.103000 -0.321000 -0.703000 -0.229638 -0.266909 -0.935963
1.099000 -0.319000 -0.702000 -0.242323 -0.233165 -0.941761
1.101000 -0.318000 -0.704000 -0.244842 -0.244605 -0.938201
1.098000 -0.316000 -0.704000 -0.242323 -0.233165 -0.941761
1.101000 -0.316000 -0.706000 -0.244842 -0.244605 -0.938201
1.096000 -0.313000 -0.704000 -0.317951 -0.265428 -0.910195
1.095000 -0.312000 -0.705000 -0.324913 -0.252521 -0.911408
1.094000 -0.310000 -0.704000 -0.315522 -0.228386 -0.921024
1.096000 -0.309000 -0.707000 -0.324913 -0.252521 -0.911408
1.090000 -0.306000 -0.704000 -0.295948 -0.165204 -0.940809
1.086000 -0.304000 -0.702000 -0.284989 -0.149671 -0.946773
1.088000 -0.303000 -0.704000 -0.284989 -0.149671 -0.946773
1.084000 -0.300000 -0.702000 -0.317215 -0.137626 -0.938314
1.084000 -0.299000 -0.703000 -0.317215 -0.137626 -0.938314
1.085000 -0.298000 -0.704000 -0.317215 -0.137626 -0.938314
1.084000 -0.296000 -0.704000 -0.312577 -0.099215 -0.944697
1.081000 -0.294000 -0.702000 -0.317737 -0.097408 -0.943162
1.080000 -0.292000 -0.702000 -0.315176 -0.080874 -0.945581
1.087000 -0.292000 -0.707000 -0.315176 -0.080874 -0.945581
1.080000 -0.289000 -0.702000 -0.312975 -0.064422 -0.947574
1.078000 -0.287000 -0.701000 -0.311144 -0.055658 -0.948732
1.085000 -0.287000 -0.706000 -0.311144 -0.055658 -0.948732
1.081000 -0.284000 -0.703000 -0.300779 -0.034266 -0.953078
1.088000 -0.285000 -0.708000 -0.323275 -0.037716 -0.945553
1.084000 -0.282000 -0.705000 -0.300779 -0.034266 -0.953078
1.084000 -0.280000 -0.705000 -0.304030 -0.015558 -0.952535
1.084000 -0.278000 -0.705000 -0.304484 0.002577 -0.952514
1.083000 -0.277000 -0.704000 -0.304484 0.002577 -0.952514
1.085000 -0.275000 -0.705000 -0.303327 0.017615 -0.952724
1.088000 -0.274000 -0.707000 -0.298905 0.033053 -0.953710
1.088000 -0.273000 -0.707000 -0.307573 0.055960 -0.949878
1.085000 -0.270000 -0.704000 -0.307573 0.055960 -0.949878
1.087000 -0.269000 -0.705000 -0.288702 0.068455 -0.954969
1.094000 -0.269000 -0.709000 -0.306103 0.107807 -0.945875
1.091000 -0.266000 -0.706000 -0.311738 0.136028 -0.940381
1.092000 -0.264000 -0.706000 -0.317157 0.157047 -0.935280
1.093000 -0.263000 -0.707000 -0.311680 0.179574 -0.933064
1.093000 -0.261000 -0.706000 -0.311680 0.179574 -0.933064
1.096000 -0.260000 -0.707000 -0.260129 0.160183 -0.952194
1.095000 -0.258000 -0.705000 -0.260129 0.160183 -0.952194
1.099000 -0.257000 -0.707000 -0.242300 0.178413 -0.953656
1.101000 -0.255000 -0.707000 -0.229014 0.174567 -0.957642
1.104000 -0.254000 -0.708000 -0.255646 0.236257 -0.937458
1.102000 -0.251000 -0.706000 -0.255646 0.236257 -0.937458
1.110000 -0.251000 -0.710000 -0.246830 0.271108 -0.930363
1.107000 -0.249000 -0.706000 -0.246830 0.271108 -0.930363
1.110000 -0.247000 -0.707000 -0.233090 0.270604 -0.934046
1.108000 -0.245000 -0.705000 -0.233090 0.270604 -0.934046
1.111000 -0.244000 -0.705000 -0.236791 0.283861 -0.929168
1.113000 -0.242000 -0.705000 -0.220184 0.296917 -0.929171
1.121000 -0.242000 -0.709000 -0.206932 0.295780 -0.932574
1.123000 -0.240000 -0.708000 -0.206823 0.305440 -0.929479
1.121000 -0.238000 -0.706000 -0.206075 0.299504 -0.931574
1.125000 -0.237000 -0.707000 -0.208641 0.330172 -0.920573
1.126000 -0.235000 -0.706000 -0.208641 0.330172 -0.920573
1.129000 -0.233000 -0.706000 -0.203067 0.347950 -0.915257
1.129000 -0.231000 -0.704000 -0.203067 0.347950 -0.915257
1.136000 -0.231000 -0.706000 -0.196609 0.366461 -0.909423
1.142000 -0.230000 -0.708000 -0.209030 0.419595 -0.883316
1.144000 -0.228000 -0.708000 -0.209030 0.419595 -0.883316
1.147000 -0.227000 -0.707000 -0.201166 0.416302 -0.886693
1.145000 -0.224000 -0.705000 -0.216835 0.448590 -0.867035
1.153000 -0.224000 -0.707000 -0.202466 0.444126 -0.872788
1.158000 -0.222000 -0.708000 -0.179137 0.413686 -0.892622
1.160000 -0.221000 -0.707000 -0.179137 0.413686 -0.892622
1.164000 -0.220000 -0.708000 -0.178386 0.443011 -0.878590
1.167000 -0.218000 -0.707000 -0.169116 0.437942 -0.882953
1.169000 -0.216000 -0.706000 -0.169116 0.437942 -0.882953
1.173000 -0.215000 -0.706000 -0.169116 0.437942 -0.882953
1.181000 -0.214000 -0.708000 -0.172771 0.471631 -0.864705
1.182000 -0.212000 -0.707000 -0.172771 0.471631 -0.864705
1.184000 -0.210000 -0.705000 -0.172754 0.484916 -0.857329
1.189000 -0.209000 -0.706000 -0.172754 0.484916 -0.857329
1.199000 -0.209000 -0.709000 -0.150903 0.454494 -0.877875
1.200000 -0.207000 -0.707000 -0.150903 0.454494 -0.877875
1.203000 -0.205000 -0.706000 -0.157485 0.500298 -0.851411
1.210000 -0.204000 -0.707000 -0.159568 0.517592 -0.840617
1.216000 -0.203000 -0.708000 -0.146181 0.496272 -0.855772
1.218000 -0.201000 -0.706000 -0.146181 0.496272 -0.855772
1.222000 -0.200000 -0.706000 -0.151186 0.529752 -0.834569
1.232000 -0.199000 -0.709000 -0.170235 0.630859 -0.756992
1.234000 -0.197000 -0.707000 -0.180468 0.686230 -0.704641
1.241000 -0.196000 -0.708000 -0.180468 0.686230 -0.704641
1.244000 -0.195000 -0.707000 -0.174795 0.679085 -0.712944
1.256000 -0.194000 -0.710000 -0.178701 0.734714 -0.654417
1.255000 -0.192000 -0.707000 -0.178701 0.734714 -0.654417
1.263000 -0.191000 -0.708000 -0.165382 0.697770 -0.696969
1.270000 -0.190000 -0.708000 -0.168929 0.749551 -0.640028
1.269000 -0.188000 -0.705000 -0.168929 0.749551 -0.640028
1.281000 -0.187000 -0.708000 -0.157662 0.737739 -0.656418
1.284000 -0.185000 -0.706000 -0.157662 0.737739 -0.656418
1.293000 -0.185000 -0.708000 -0.148448 0.726373 -0.671078
1.298000 -0.183000 -0.707000 -0.013049 0.079893 -0.996718
1.300000 -0.181000 -0.705000 -0.013049 0.079893 -0.996718
1.308000 -0.180000 -0.706000 -0.013821 0.069994 -0.997452
1.321000 -0.180000 -0.709000 -0.009312 0.051920 -0.998608
1.324000 -0.178000 -0.707000 -0.009405 0.053743 -0.998510
1.328000 -0.177000 -0.705000 -0.010441 0.055559 -0.998401
1.340000 -0.176000 -0.708000 -0.010873 0.065295 -0.997807
1.348000 -0.175000 -0.708000 -0.015835 0.066466 -0.997663
1.349000 -0.173000 -0.705000 -0.016178 0.071864 -0.997283
1.358000 -0.172000 -0.706000 -0.013113 0.080121 -0.996699
1.362000 -0.170000 -0.704000 -0.013774 0.081711 -0.996561
1.378000 -0.170000 -0.708000 -0.013157 0.097302 -0.995168
1.387000 -0.169000 -0.709000 0.004039 -0.100914 0.994887
1.394000 -0.168000 -0.709000 -0.000283 -0.104145 0.994562
1.402000 -0.167000 -0.708000 -0.003596 0.114214 -0.993450
1.410000 -0.166000 -0.708000 -0.005561 -0.120422 0.992707
1.413000 -0.164000 -0.706000 -0.005561 -0.120422 0.992707
1.426000 -0.163000 -0.708000 -0.000479 0.129442 -0.991587
1.433000 -0.162000 -0.707000 0.000472 0.140263 -0.990114
1.437000 -0.160000 -0.705000 0.000472 0.140263 -0.990114
1.448000 -0.159000 -0.706000 0.002181 0.158214 -0.987402
1.457000 -0.158000 -0.706000 0.002181 0.158214 -0.987402
1.462000 -0.157000 -0.704000 -0.009945 0.168203 -0.985702
1.476000 -0.156000 -0.706000 -0.010491 0.174982 -0.984516
1.483000 -0.155000 -0.705000 -0.011184 0.186167 -0.982454
1.496000 -0.154000 -0.707000 -0.013950 0.195846 -0.980536
1.508000 -0.153000 -0.708000 -0.014634 0.203740 -0.978916
1.517000 -0.152000 -0.708000 -0.014568 0.210521 -0.977481
1.526000 -0.151000 -0.707000 -0.011398 0.219160 -0.975622
1.542000 -0.150000 -0.710000 -0.017192 0.240131 -0.970588
1.548000 -0.149000 -0.707000 -0.013270 0.244735 -0.969499
1.557000 -0.148000 -0.707000 -0.009832 0.253923 -0.967174
1.570000 -0.147000 -0.708000 -0.010892 0.283042 -0.959046
1.579000 -0.146000 -0.707000 -0.002396 0.294921 -0.955518
1.587000 -0.144000 -0.706000 -0.011735 0.309183 -0.950930
1.604000 -0.144000 -0.708000 -0.020446 0.332644 -0.942831
1.615000 -0.143000 -0.708000 -0.027695 0.357939 -0.933334
1.627000 -0.142000 -0.708000 -0.029115 0.381632 -0.923856
1.638000 -0.141000 -0.707000 -0.028280 0.394029 -0.918663
1.654000 -0.140000 -0.709000 -0.029986 0.416343 -0.908713
1.674000 -0.140000 -0.712000 -0.031325 0.474946 -0.879457
1.686000 -0.139000 -0.712000 -0.027194 0.497794 -0.866869
1.696000 -0.137000 -0.711000 -0.020434 0.542277 -0.839951
1.711000 -0.136000 -0.712000 -0.017236 0.588225 -0.808514
1.719000 -0.135000 -0.710000 -0.015882 0.629999 -0.776434
1.735000 -0.134000 -0.711000 -0.012851 0.685536 -0.727925
1.751000 -0.134000 -0.712000 -0.007535 0.747288 -0.664458
1.768000 -0.133000 -0.713000 -0.014501 0.835536 -0.549244
1.782000 -0.132000 -0.713000 -0.004311 0.899192 -0.437534
1.785000 -0.130000 -0.708000 0.002149 0.942162 -0.335152
1.805000 -0.129000 -0.711000 -0.022694 0.959766 0.279882
1.821000 -0.129000 -0.711000 -0.020378 0.895437 0.444721
1.839000 -0.128000 -0.712000 -0.034257 0.788285 0.614356
1.854000 -0.127000 -0.712000 -0.030421 0.768170 0.639523
1.866000 -0.126000 -0.710000 -0.039219 0.749895 0.660394
1.863000 -0.124000 -0.703000 -0.039219 0.749895 0.660394
1.891000 -0.123000 -0.707000 0.019561 -0.696966 -0.716837
1.894000 -0.122000 -0.702000 0.023653 -0.691975 -0.721534
1.939000 -0.123000 -0.713000 -0.005528 -0.676802 -0.736144
1.935000 -0.120000 -0.705000 0.000784 -0.688129 -0.725588
1.972000 -0.121000 -0.712000 -0.006927 -0.581583 -0.813458
1.985000 -0.119000 -0.710000 -0.007508 -0.582214 -0.813001
2.022000 -0.120000 -0.717000 0.011792 -0.510744 -0.859652
2.036000 -0.118000 -0.715000 0.029498 -0.502517 -0.864064
2.039000 -0.117000 -0.710000 0.013893 -0.470474 -0.882305
2.045000 -0.115000 -0.705000 0.022185 -0.460330 -0.887470
2.064000 -0.114000 -0.705000 0.018191 -0.437902 -0.898839
2.086000 -0.113000 -0.706000 0.015794 -0.395867 -0.918172
2.105000 -0.112000 -0.706000 0.026759 -0.377560 -0.925599
2.128000 -0.112000 -0.706000 0.010561 -0.339539 -0.940533
2.152000 -0.111000 -0.707000 -0.012713 -0.307588 -0.951435
2.176000 -0.110000 -0.708000 -0.009345 -0.298173 -0.954466
2.195000 -0.109000 -0.707000 -0.007987 -0.294188 -0.955714
2.221000 -0.109000 -0.708000 -0.006772 -0.293553 -0.955919
2.250000 -0.108000 -0.710000 -0.007076 -0.277999 -0.960555
2.269000 -0.107000 -0.708000 -0.008687 -0.269811 -0.962874
2.293000 -0.106000 -0.708000 -0.010526 -0.266050 -0.963902
2.324000 -0.106000 -0.710000 -0.011592 -0.259470 -0.965682
2.342000 -0.105000 -0.708000 -0.012694 -0.254367 -0.967024
2.374000 -0.104000 -0.710000 -0.016250 -0.240222 -0.970582
